"Sandy clay loam"||"107577015"|"109429678"
"Clay loam"||"107577016"|"109429551"
"Sandy clay loam"||"107577017"|"109429987"
"Loam"||"107577018"|"109429552"
"Loam"||"107577019"|"109429799"
"Loam"||"107577020"|"109429994"
"Clay loam"||"107577021"|"109430138"
"Sandy clay loam"||"107577022"|"109430139"
"Loam"||"107577023"|"109430140"
"Clay loam"||"107577024"|"109429996"
"Sandy clay loam"||"107577025"|"109430554"
"Clay loam"||"107577026"|"109430141"
"Sandy clay loam"||"107577027"|"109429995"
"Loam"||"107577028"|"109430553"
"Fine sandy loam"||"107577029"|"109430297"
"Sandy clay loam"||"107577030"|"109429690"
"Clay loam"||"107577031"|"109429691"
"Sandy clay loam"||"107577032"|"109429692"
"Clay loam"||"107577033"|"109429693"
"Sandy clay loam"||"107577034"|"109430298"
"Clay loam"||"107577035"|"109430559"
"Clay loam"||"107577036"|"109430144"
"Sandy clay loam"||"107577037"|"109430145"
"Sandy clay loam"||"107577038"|"109430557"
"Clay loam"||"107577039"|"109430295"
"Clay loam"||"107577040"|"109430296"
"Sandy clay loam"||"107577041"|"109430558"
"Loam"||"107577042"|"109430143"
"Loam"||"107577043"|"109429686"
"Sandy clay loam"||"107577044"|"109429687"
"Clay loam"||"107577045"|"109429688"
"Loam"||"107577046"|"109429689"
|"Material"|"107577047"|"109430555"
"Clay loam"||"107577048"|"109430294"
"Clay loam"||"107577049"|"109430142"
"Sandy clay loam"||"107577050"|"109430293"
"Sandy clay loam"||"107577051"|"109430556"
"Clay loam"||"107577052"|"109430150"
"Sandy clay loam"||"107577053"|"109430151"
"Clay loam"||"107577054"|"109430152"
"Sandy clay loam"||"107577055"|"109430153"
"Loam"||"107577056"|"109430302"
"Clay loam"||"107577057"|"109430904"
"Sandy clay loam"||"107577058"|"109430303"
"Loam"||"107577059"|"109430299"
"Clay loam"||"107577060"|"109430900"
"Sandy clay loam"||"107577061"|"109430146"
"Loam"||"107577062"|"109430147"
"Clay loam"||"107577063"|"109430300"
"Sandy clay loam"||"107577064"|"109430902"
"Clay loam"||"107577065"|"109430148"
"Sandy clay loam"||"107577066"|"109430149"
"Loam"||"107577067"|"109430901"
"Fine sandy loam"||"107577068"|"109430301"
"Sandy clay loam"||"107577069"|"109429694"
"Clay loam"||"107577070"|"109429695"
"Sandy clay loam"||"107577071"|"109429696"
"Clay loam"||"107577072"|"109429697"
"Sandy clay loam"||"107577073"|"109429698"
"Clay loam"||"107577074"|"109430903"
"Fine sandy loam"||"107577075"|"109430304"
"Sandy clay loam"||"107577076"|"109430905"
"Clay loam"||"107577077"|"109430305"
"Sandy clay loam"||"107577078"|"109430906"
"Clay loam"||"107577079"|"109429699"
"Sandy clay loam"||"107577080"|"109429700"
"Clay loam"||"107577081"|"109429701"
"Clay loam"||"107577082"|"109430907"
"Clay loam"||"107577083"|"109430306"
"Sandy clay loam"||"107577084"|"109430908"
"Sandy clay loam"||"107577085"|"109430307"
"Clay loam"||"107577086"|"109429702"
"Sandy clay loam"||"107577087"|"109429704"
"Clay loam"||"107577088"|"109429703"
"Clay loam"||"107577089"|"109429887"
"Silty clay loam"||"107577090"|"109429888"
"Silty clay"||"107577091"|"109430048"
"Clay"||"107577092"|"109430602"
"Silty clay loam"||"107577093"|"109430049"
"Clay loam"||"107577094"|"109430603"
"Clay"||"107577095"|"109429774"
"Silty clay loam"||"107577096"|"109429775"
"Clay loam"||"107577097"|"109430154"
"Clay"||"107577098"|"109430155"
"Clay loam"||"107577099"|"109431096"
"Clay loam"||"107577100"|"109430852"
"Clay"||"107577101"|"109431097"
"Clay loam"||"107577102"|"109430853"
"Silty clay loam"||"107577103"|"109430772"
"Clay loam"||"107577104"|"109430773"
"Silty clay loam"||"107577105"|"109430774"
"Clay loam"||"107577106"|"109430909"
"Sandy clay loam"||"107577107"|"109430309"
"Loam"||"107577108"|"109430910"
"Loam"||"107577109"|"109430308"
"Sandy clay loam"||"107577110"|"109429706"
"Loam"||"107577111"|"109429707"
"Clay loam"||"107577112"|"109429705"
"Clay loam"||"107577113"|"109429848"
"Sandy clay loam"||"107577114"|"109430911"
"Clay loam"||"107577115"|"109429639"
"Clay loam"||"107577116"|"109429206"
"Loam"||"107577117"|"109429502"
"Sandy clay loam"||"107577118"|"109429207"
"Fine sandy loam"||"107577119"|"109429356"
"Clay loam"||"107577120"|"109429640"
"Loam"||"107577121"|"109429641"
"Sandy clay loam"||"107577122"|"109429501"
"Loam"||"107577123"|"109429357"
"Sandy clay loam"||"107577124"|"109429208"
"Loam"||"107577125"|"109429358"
"Clay loam"||"107577126"|"109429359"
"Loam"||"107577127"|"109429503"
"Clay loam"||"107577128"|"109429209"
"Sandy clay loam"||"107577129"|"109429504"
"Sandy clay loam"||"107577130"|"109429644"
"Loam"||"107577131"|"109429642"
"Clay loam"||"107577132"|"109429643"
"Loam"||"107577133"|"109429212"
"Loam"||"107577134"|"109429508"
"Fine sandy loam"||"107577135"|"109429213"
"Loam"||"107577136"|"109429646"
"Fine sandy loam"||"107577137"|"109429647"
"Sandy clay loam"||"107577138"|"109429648"
"Fine sandy loam"||"107577139"|"109429649"
"Sandy clay loam"||"107577140"|"109429214"
"Fine sandy loam"||"107577141"|"109429362"
"Clay loam"||"107577142"|"109429363"
"Sandy clay loam"||"107577143"|"109429364"
"Very fine sandy loam"||"107577144"|"109429507"
"Clay loam"||"107577145"|"109429645"
"Sandy loam"||"107577146"|"109429505"
"Clay loam"||"107577147"|"109429210"
"Sandy clay loam"||"107577148"|"109429506"
"Clay loam"||"107577149"|"109429360"
"Sandy loam"||"107577150"|"109429211"
"Sandy clay loam"||"107577151"|"109429361"
"Clay"||"107577224"|"109430509"
"Clay"||"107577225"|"109430508"
"Clay"||"107577226"|"109430507"
"Clay"||"107577227"|"109431023"
"Clay"||"107577228"|"109430694"
"Clay"||"107577229"|"109431022"
"Clay"||"107577230"|"109430782"
"Clay"||"107577231"|"109430783"
"Clay"||"107577232"|"109430518"
"Clay"||"107577233"|"109430519"
"Clay"||"107577234"|"109430520"
