"CL"|Yes|"53650075"|"100684922"
"CH"|No |"53650075"|"100684923"
"SC"|No |"53650075"|"100684924"
"CL"|Yes|"53650076"|"100684925"
"CL-ML"|No |"53650076"|"100684926"
"CH"|No |"53650077"|"100684927"
"SC"|No |"53650077"|"100684928"
"CL"|Yes|"53650077"|"100684929"
"CL"|Yes|"53650078"|"100684930"
"CL"|Yes|"53650079"|"100684931"
"CH"|No |"53650079"|"100684932"
"CL"|Yes|"53650080"|"100684933"
"CL"|Yes|"53650081"|"100684934"
"SC"|No |"53650081"|"100684935"
"CL"|Yes|"53650082"|"100684936"
"SC"|No |"53650084"|"100684937"
"CL"|Yes|"53650084"|"100684938"
"SC"|Yes|"53650085"|"100684939"
"CL"|No |"53650085"|"100684940"
"CL"|Yes|"53650086"|"100684941"
"CL"|Yes|"53650087"|"100684942"
"SC"|No |"53650088"|"100684943"
"CL"|Yes|"53650088"|"100684944"
"ML"|No |"53650088"|"100684945"
"CL"|Yes|"53650089"|"100684946"
"SC"|No |"53650089"|"100684947"
"CL"|No |"53650282"|"100685233"
"CL-ML"|No |"53650282"|"100685234"
"SC"|No |"53650282"|"100685235"
"SC-SM"|No |"53650282"|"100685236"
"SC"|No |"53650283"|"100685237"
"SC-SM"|No |"53650283"|"100685238"
"CL"|No |"53650283"|"100685239"
"CL-ML"|No |"53650283"|"100685240"
"CL"|No |"53650284"|"100685241"
"CL-ML"|No |"53650284"|"100685242"
"SC"|No |"53650284"|"100685243"
"SC-SM"|No |"53650284"|"100685244"
"CL"|No |"53650285"|"100685245"
"SC"|No |"53650285"|"100685246"
"CL"|No |"53650286"|"100685247"
"SC"|No |"53650286"|"100685248"
"CL"|Yes|"53649896"|"100684568"
"SC-SM"|No |"53649896"|"100684569"
"CH"|No |"53649897"|"100684570"
"CL"|Yes|"53649897"|"100684571"
"CL"|No |"53649898"|"100684572"
"CH"|Yes|"53649898"|"100684573"
|No |"53649899"|"100684574"
"CL"|Yes|"53649899"|"100684575"
"CL"|No |"53649900"|"100684576"
"ML"|Yes|"53649900"|"100684577"
"SC-SM"|No |"53649900"|"100684578"
"CL-ML"|Yes|"53649901"|"100684579"
"CL"|No |"53649901"|"100684580"
"SC-SM"|No |"53649901"|"100684581"
"CL-ML"|Yes|"53649902"|"100684582"
"CL"|No |"53649902"|"100684583"
"SC-SM"|No |"53649902"|"100684584"
"ML"|Yes|"53649903"|"100684585"
"CL"|No |"53649903"|"100684586"
"CL"|No |"53649904"|"100684587"
"SC-SM"|No |"53649904"|"100684588"
"SC"|Yes|"53649904"|"100684589"
"CL"|Yes|"53649905"|"100684590"
"SC-SM"|No |"53649905"|"100684591"
"SC"|No |"53649905"|"100684592"
"SC-SM"|No |"53649906"|"100684593"
"CL"|No |"53649906"|"100684594"
"SC"|Yes|"53649906"|"100684595"
"SC-SM"|No |"53649907"|"100684596"
"SC"|Yes|"53649907"|"100684597"
"CL-ML"|No |"53649908"|"100684598"
"SC"|No |"53649908"|"100684599"
"SC-SM"|Yes|"53649908"|"100684600"
"SC-SM"|No |"53649908"|"100684601"
"CL"|Yes|"53649909"|"100684602"
"CL"|Yes|"53649910"|"100684603"
"CL"|Yes|"53649911"|"100684604"
|No |"53649911"|"100684605"
|No |"53649912"|"100684606"
"CL"|Yes|"53649912"|"100684607"
|No |"53649912"|"100684608"
|No |"53649913"|"100684609"
"CL"|Yes|"53649913"|"100684610"
|No |"53649913"|"100684611"
"CL"|Yes|"53649914"|"100684612"
|No |"53649914"|"100684613"
"CL"|Yes|"53650287"|"100685249"
"CL"|Yes|"53650288"|"100685250"
"CL"|Yes|"53650289"|"100685251"
"CL"|Yes|"53650290"|"100685252"
"CL"|Yes|"53650291"|"100685253"
"CL"|Yes|"53650292"|"100685254"
"GM"|Yes|"53650122"|"100684986"
"CL"|Yes|"53650123"|"100684987"
"SC"|No |"53650123"|"100684988"
"SM"|No |"53650123"|"100684989"
"CL"|No |"53650125"|"100684990"
"GC"|Yes|"53650125"|"100684991"
"GC-GM"|No |"53650125"|"100684992"
"SC"|Yes|"53650126"|"100684993"
"GC"|Yes|"53650127"|"100684994"
"GC-GM"|No |"53650127"|"100684995"
"CL"|No |"53650128"|"100684996"
"GC"|Yes|"53650128"|"100684997"
"GC-GM"|No |"53650128"|"100684998"
"GP-GC"|Yes|"53650129"|"100684999"
"GC"|No |"53650129"|"100685000"
"GC"|Yes|"53650130"|"100685001"
"GP-GC"|No |"53650130"|"100685002"
"GC"|Yes|"53650131"|"100685003"
"GC-GM"|No |"53650131"|"100685004"
"MH"|No |"53650132"|"100685005"
"ML"|Yes|"53650132"|"100685006"
"GC"|No |"53650132"|"100685007"
"CH"|No |"53649962"|"100684713"
"CL"|Yes|"53649962"|"100684714"
"CL"|Yes|"53649963"|"100684715"
"SC-SM"|No |"53649963"|"100684716"
"CH"|Yes|"53649964"|"100684717"
"CL"|No |"53649964"|"100684718"
"CH"|No |"53649965"|"100684719"
"CL"|Yes|"53649965"|"100684720"
"CH"|Yes|"53649966"|"100684721"
"CL"|No |"53649966"|"100684722"
"CH"|No |"53649967"|"100684723"
"CL"|Yes|"53649967"|"100684724"
"CH"|Yes|"53649968"|"100684725"
"CL"|No |"53649968"|"100684726"
"CL"|No |"53649969"|"100684727"
"CH"|Yes|"53649969"|"100684728"
"CL"|Yes|"53649970"|"100684729"
|No |"53649970"|"100684730"
|No |"53649971"|"100684731"
|No |"53649971"|"100684732"
"CL"|Yes|"53649971"|"100684733"
"CL"|Yes|"53649972"|"100684734"
|No |"53649972"|"100684735"
|No |"53649972"|"100684736"
"CL"|Yes|"53649973"|"100684737"
"CL"|No |"53649974"|"100684738"
"CH"|Yes|"53649974"|"100684739"
"CH"|Yes|"53649975"|"100684740"
"CL"|No |"53649975"|"100684741"
